Feature_ID	Protein_ID	Product	liquid_1	liquid_2	bean_1	bean_2	agar_1	agar_2
gene1170	O07559	TVP38/TMEM64 family protein	17.8797505838947	20.1918814161053	12.9462154537546	13.2244425462454	12.7708586079884	17.5085253920116
gene1171	O07560	Signal peptidase I V	9.02840065387791	6.10569134612209	5.19962472576478	7.39238527423522	4.63582904526212	9.65402495473788
gene1172	O07561	hypothetical protein	149.335885406988	74.6157625930124	47.1976179193104	78.2968680806896	97.4682688115795	70.1864011884205
gene1173	Q796S4	MarR family transcriptional regulator	580.299986942562	755.571309057438	604.134310130557	350.728401869443	1079.71278657652	932.250343423483
gene1174	-	hypothetical protein	47.2135973839088	26.3698726160912	12.4026909214874	20.5687530785126	28.8086358879039	18.4927941120961
gene1175	-	hypothetical protein	19.0551444029254	53.2398215970746	20.6023532269609	12.1095087730391	26.6815482340371	22.1770477659629
gene1176	-	transposase	95.1231212631709	73.6334607368291	18.392852237416	47.972081762584	237.673624503769	246.627429496231
gene1177	O07563	MFS transporter	69.5262340053265	68.1814919946735	62.839629690602	51.362148309398	58.2969834894999	99.7767045105001
gene1178	O07564	hypothetical protein	244.935958311507	328.550845688493	34.1541763505449	67.6695336494551	102.25873967296	97.6282743270398
gene1179	O07565	hypothetical protein	168.36169010444	250.87289589556	41.6919435297255	34.1723804702745	85.3928304381285	85.9870475618715
gene1180	O07566	hypothetical protein	879.733603682378	536.326982317622	111.711847464686	184.674418535314	374.957215557853	600.450562442147
gene1181	O07567	hypothetical protein	32.2116293864548	41.7396026135452	45.3784954965407	69.6341685034593	154.989155869316	152.933200130684
gene1182	O07568	hypothetical protein	11.1337293785234	16.5815006214766	23.5930517670449	23.7778322329551	30.2412777965473	32.2521422034527
gene1183	O07569	MFS transporter	38.6750714684797	64.4323425315203	179.290723603297	123.576632396703	65.7358520651398	115.15063393486
gene1184	O07570	SgrR family transcriptional regulator	70.1199506979369	70.3897253020631	220.952520111218	124.405561888782	103.788735891723	108.774088108277
gene1185	-	transposase	100.122687211659	87.8250747883406	51.6377827368103	59.8840232631897	58.707623690538	51.598276309462
gene1186	-	hypothetical protein	123.972492809284	106.076765190716	60.6186628019347	64.9874411980653	68.7591289897697	66.5201410102302
gene1187	O07571	hypothetical protein	90.8672347012361	428.486665298764	183.605442409193	193.019285590807	221.032554243749	137.360895756251
gene1188	O07572	hypothetical protein	39.7271793537529	27.8961426462471	30.6707600540026	23.8573119459974	30.5177111269876	31.5295868730124
gene1189	P23477	helicase-exonuclease AddAB subunit AddB	1629.86283583605	2511.49599416395	1345.17743832749	1512.07587967251	2083.24279491646	2697.39185508354
gene1190	P23478	helicase-exonuclease AddAB subunit AddA	6.0839872640509	4.6365207359491	5.62555073535574	2.46534326464426	3.86245191294667	5.78784008705333
gene1191	P23479	exonuclease sbcCD subunit D	174.919192406519	111.777811593481	93.1172500767707	167.409559923229	170.069273791874	184.096428208126
gene1192	O06714	hypothetical protein	58.2965952569318	76.6809467430682	111.870434511237	84.0377534887631	99.3587245939641	69.9038594060359
gene1193	O06715	hypothetical protein	116.693059807719	144.954330192281	101.854915702264	105.811382297736	67.6075757646432	217.126288235357
gene1194	O06716	germination protein GerPF	387.69928625469	253.72537374531	724.460078994274	490.099955005726	289.546351110628	458.543294889372
gene1195	O06717	spore gernimation protein GerPE	440.334247773924	458.439740226076	250.040923542471	473.580926457529	374.618098596014	392.219999403986
gene1196	O06718	germination protein	39.4790243553371	39.4890016446629	44.4641173751286	31.3248106248714	49.2314409570633	34.5300750429367
gene1197	O06719	germination protein GerPC	434.435733479862	740.827582520138	403.30518585833	538.39545414167	510.499203832121	582.633396167879
gene1198	O06720	germination protein	186.770750204876	121.660807795124	421.10434042868	325.87627757132	217.296717417658	239.014640582342
gene1199	O06721	germination protein GerPA	353.198511055808	243.929568944192	227.343468194424	401.751305805576	258.883880267827	382.034289732173
gene1200	O06722	aspartyl-phosphate phosphatase YisI	54.6580647069986	99.6097932930014	135.918944656136	43.3367853438635	109.351504379774	113.655839620226
gene1201	O06723	hypothetical protein	134.434093238373	110.172282761627	136.414145606264	116.007820393736	132.465307088051	190.962076911949
gene1202	O06724	hypothetical protein	215.086038873143	135.278761126857	226.986113983291	92.5871580167094	253.851322237828	181.735153762173
gene1203	O06725	hypothetical protein	62.6262606304001	85.1732393695999	188.82122795844	263.91222604156	79.4466393180123	125.907676681988
gene1204	P54423	cell wall-associated protein	36.2767955058964	27.6600744941036	15.0765811211168	31.0537248788832	34.7802179613778	29.1633640386222
gene1205	O06727	hypothetical protein	28.7689634900854	20.0573685099146	17.7438114645195	13.1798625354805	17.2083709367375	36.3180350632625
gene1206	O05272	asparagine synthetase B	269.936996493853	420.076317506147	192.48427505406	398.57938094594	256.899039918745	448.395362081255
gene1207	O06728	phytoene/squalene synthase family protein	28.7410182983647	37.3491437016354	24.2917294335075	23.6935005664925	39.9343040765113	33.2594459234887
gene1208	O07940	MATE family efflux transporter	226.293314733146	197.115687266854	125.792389529801	105.359978470199	146.415528416694	277.165257583306
gene1209	P40331	AraC family transcriptional regulator	435.865430849842	242.619583150158	198.393412367068	139.573307632932	317.423015113162	335.974262886838
gene1210	P37947	LacI family transcriptional regulator	404.236277765177	277.566638234823	142.770245602567	164.777834397433	364.837180959907	286.220865040093
gene1211	P40332	hypothetical protein	0.422287378427742	0.981588621572258	0.459927959773946	0.776180040226054	0.726306180626002	0.748043819373998
gene1212	O07939	damage-inducible protein DinB	751.608253766255	996.743822233745	204.023331882729	128.567224117271	2248.04304640094	1295.92602759906
gene1213	O06730	protein YisU	965.227903571835	1087.81049242817	130.662848228816	126.071875771184	1223.30342288188	2220.17805111812
gene1214	Q796Q6	hypothetical protein	69.7941910528749	63.8513909471251	196.32075028129	219.46270571871	38.8043076104272	33.1475623895728
gene1215	O06733	hypothetical protein	18.1259511856013	13.8759168143987	125.131277308734	94.6192986912656	16.6930588124929	42.7363431875071
gene1216	O06734	alpha/beta hydrolase	15.5245907161963	20.0110212838037	167.537573727214	98.7666402727855	39.2604582351612	48.6476677648388
gene1217	-	GNAT family N-acetyltransferase	68.739918432182	94.676103567818	118.867144357742	180.064601642258	142.529732896309	83.5429491036912
gene1218	O06744	GNAT family N-acetyltransferase	91.7701138067252	105.185432193275	145.882410553059	183.613327446941	148.957721170398	87.5453808296023
gene1219	O06745	bifunctional homocysteine S-methyltransferase/methylenetetrahydrofolate reductase	1114.98322397052	1663.63345602948	1639.70205221085	1914.08233778915	1078.76718973531	820.26432426469
gene1220	O06746	YajQ family cyclic di-GMP-binding protein	135.630815884299	95.7047921157013	67.5430285652551	74.2144514347448	34.8483480899886	28.0775219100114
gene1221	O06747	hypothetical protein	139.638792538079	74.8963814619211	67.6496883554967	61.8541636445033	83.6800862603739	63.6345697396261
gene1222	O06753	hypothetical protein	94.0572137732297	209.33223022677	99.0644773741269	69.6867286258731	76.9945953254493	108.134040674551
gene1223	P70945	hypothetical protein	235.544123718435	199.733322281565	103.515002623395	123.394505376605	124.747083033134	155.220048966866
gene1224	P39803	membrane protein	34.3930993358206	36.0082786641794	25.6996010521833	13.3460489478167	129.253138331831	117.026433668169
gene1225	P39804	Intracellular proteinase inhibitor	9.07598616452682	6.67183983547318	12.9271244691796	13.5148575308204	15.4139866319095	11.1243153680905
gene1226	C0H3Y5	hypothetical protein	12.7165627961088	14.7428572038912	17.8712514701618	18.3956625298382	20.4647982146974	16.5769537853026
gene1227	P70947	hypothetical protein	7.21395385685916	8.00082814314084	2067.12419195069	1346.67210404931	437.755999469957	627.110734530043
gene1228	P70948	hypothetical protein	1.13028609149298	1.11591590850702	1.8799397058657	2.0756082941343	1.61792530902355	1.92051469097645
gene1229	P70949	MIP18 family protein YitW	2.44725181553608	1.93284218446392	2.5487340763363	2.7912559236637	1.61319950470217	2.63292849529783
gene1230	-	YqaE/Pmp3 family membrane protein	34.0216489687463	54.8424290312537	52.7791458326405	34.7418461673595	61.6462036911143	46.9122883088857
gene1231	-	FAD-binding oxidoreductase	93.6618963564262	68.4077896435738	134.82730925944	109.92225674056	78.558235304049	69.368224695951
gene1232	-	MFS transporter	230.337681192602	122.918044807398	83.8821780731223	157.656053926878	148.266267798802	163.900768201198
gene1233	P23715	N-acetyl-gamma-glutamyl-phosphate reductase	12.9872180289418	27.5828759710582	37.9038281125706	34.1494678874294	35.0669436707546	35.6049183292454
gene1234	P36843	bifunctional ornithine acetyltransferase/N-acetylglutamate synthase	27.843142234589	12.904357765411	42.5369479663681	41.0858200336319	26.1632422779074	41.5094277220926
gene1235	P68729	acetylglutamate kinase	10.4727027589574	10.8782252410426	61.3743857004823	25.2457822995177	31.0280024776901	18.9264475223099
gene1236	P36839	aspartate aminotransferase family protein	16.7121446500541	14.626781349946	43.2858311271712	33.4716748728288	313.062510520065	242.155851479935
gene1237	P36838	carbamoyl phosphate synthase small subunit	1.8774898836589	2.4793661163411	10.281695551451	10.433784448549	5.3816542112838	2.8543697887162
gene1238	P18185	carbamoyl phosphate synthase large subunit	2.13012946597878	1.10070853402122	7.62524244749532	7.81765155250468	2.15590579965585	1.96419620034415
gene1239	P18186	ornithine carbamoyltransferase	4.76434888420722	4.26056911579278	11.5183880970537	8.61252790294626	5.9965962638177	4.1132337361823
gene1240	-	IS3 family transposase	3.17332677998743	4.17151922001257	6.93254583736405	9.69718216263595	11.0568050019398	10.0636429980602
gene1241	O34585	YjzC family protein	160.234271643969	127.452318356031	443.678406809042	525.621155190958	56.432817635259	68.093060364741
gene1242	O34713	DUF2929 domain-containing protein	6.11309030384764	3.64454369615236	15.0638866750583	17.3197193249417	3.97818798987087	5.48100801012913
gene1243	O35001	hypothetical protein	3.6340183050368	4.78923769496321	7.4198198845801	8.7484841154199	5.59535249068337	6.61226550931663
gene1245	O32436	transcriptional activator protein med	257.941175844781	208.145656155219	180.501471345258	273.397722654742	291.325459427853	287.209522572147
gene1246	O32437	ComG operon repressor	7.92915444246229	8.77983555753771	307.744293076101	113.824346923899	40.0880142753244	31.0779637246756
gene1247	O34891	hypothetical protein	18.8506249305096	9.81358906949037	254.443768607704	244.353853392296	26.5965454969161	39.9472565030839
gene1248	O34746	3-oxoacyl-ACP synthase III	12.2514975797704	10.1652324202296	7.32165523571502	6.67428676428498	11.1502824551591	4.25905354484092
gene1249	O34340	beta-ketoacyl-[acyl-carrier-protein] synthase II	108.179136594004	148.892157405996	71.164624980533	60.409661019467	123.864955638512	101.455434361488
gene1250	O31596	hypothetical protein	98.1433380137148	103.416705986285	41.0139915599349	44.8260924400651	121.561127951338	48.0327540486622
gene1251	P42064	oligopeptide transport ATP-binding protein AppD	13.5993478698416	8.33481013015838	17.3993904672359	12.0595575327641	6.20259419559105	11.6311438044089
gene1253	P42061	peptide ABC transporter substrate-binding protein	27.0005670238163	67.3399009761837	31.480670611634	30.571997388366	17.4565919164929	46.8250720835072
gene1254	P42062	peptide ABC transporter permease	18.8757719774082	17.1145040225918	12.6625547619977	18.3525412380023	22.8369890777271	15.7641769222729
gene1256	O31597	hypothetical protein	6.46959910265061	7.68643889734939	8.50978828745117	6.46929971254883	7.69095939359431	4.30670060640569
gene1257	P21656	tryptophan--tRNA ligase	12.6557536008838	8.51037639911617	11.0373748903784	18.7560191096216	9.22263491144864	16.4839830885514
gene1258	P24141	peptide ABC transporter substrate-binding protein	2.75707135678557	5.10066664321443	11.6793678758595	7.34710012414049	5.21380141792956	8.28978658207044
gene1259	P24138	peptide ABC transporter permease	3.06295965176685	1.73944034823315	9.5097440273178	9.4178239726822	3.27968542615196	7.88801657384804
gene1260	P24139	peptide ABC transporter permease	18.5791108529372	22.0056671470628	81.109626301174	124.399099698826	111.984657117723	42.0983328822768
gene1261	P24136	peptide ABC transporter ATP-binding protein	117.022218305314	86.8424556946864	58.7223356642127	69.5761383357873	418.183515419146	197.091506580854
gene1262	P24137	oligopeptide transport ATP-binding protein OppF	3.64896844609862	6.28292955390138	8.68382675033529	7.03505124966471	4.36848558871763	3.28933241128237
gene1263	O31600	MFS transporter	24.1188177099373	37.0698082900627	17.9088295448042	28.1282224551958	38.3180566050958	27.8672773949042
gene1265	O31602	regulatory protein Spx	2.85850095245879	4.11246904754121	2.14655055018123	1.43390344981877	2.98749578974601	5.55356621025399
gene1266	O31603	hypothetical protein	7.04077475143642	11.8044752485636	12.308189244029	5.79347275597096	11.4558145889926	8.33546141100745
gene1267	P37958	adaptor protein MecA	8.32423097889937	4.48373302110063	6.75246446175527	10.0112035382447	10.3928017578854	5.9664262421146
gene1268	O31604	hypothetical protein	68.3172672683465	75.9824187316535	65.1935648287513	38.2201331712487	67.4340771241678	63.3244808758322
gene1269	O31605	oligoendopeptidase F	185.959467358376	103.445876641624	81.3266192759099	98.40261672409	121.771907005057	52.5428349949429
gene1270	C0H3Y6	hypothetical protein	112.012736090418	135.785703909582	89.5055840937781	63.6331739062219	73.8049278939885	57.5325861060115
gene1271	-	hypothetical protein	213.578739246586	168.484066753414	128.141110554328	122.726701445672	81.806723435001	122.474848564999
gene1272	O31606	DsbA family protein	83.8376876625495	104.80988833745	75.1915566270107	55.6646473729893	58.424598924059	42.473499075941
gene1273	O31607	group 2 truncated hemoglobin YjbI	9.26294505759141	3.19885894240859	8.19293940777163	5.82758459222837	10.0081148068551	8.89588119314494
gene1274	O31608	lytic transglycosylase	4.7169477276284	10.3562462723716	9.68520391003467	5.53845408996533	8.76037520510836	6.60390479489164
gene1275	O31609	CYTH domain-containing protein	3.95391639725128	2.89890160274872	1.75677057216106	2.01440942783894	3.506135583138	4.590296416862
gene1276	O31610	hypothetical protein	19.6373403011399	15.6912676988601	10.1891537316675	12.7088642683325	20.3931005511264	12.3288834488736
gene1277	O31611	GTP pyrophosphokinase YjbM	2.63174062591039	2.55180137408961	1.69977767095007	2.29380432904993	4.48175902819543	11.1690349718046
gene1278	O31612	NAD(+) kinase	20.619882611725	8.74768538827504	3.9267699035183	7.4988860964817	19.5888375867635	19.1427384132365
gene1279	O31613	RNA pseudouridine synthase	180.893567642311	155.126050357689	25.685606271031	45.273727728969	401.903873993721	190.545786006279
gene1280	O31614	bis(5'-nucleosyl)-tetraphosphatase PrpE [asymmetrical]	72.8909858711851	42.3746221288149	49.0035184366769	54.0489295633231	80.5598898425362	104.742640157464
gene1281	O31615	hypothetical protein	6.01108947768163	4.32654252231837	1.18072212379024	1.56440187620976	4.25602683454951	10.2194111654505
gene1282	P25052	thiaminase II	105.24798922191	126.36365877809	248.765506126525	481.357369873475	320.070275715711	314.739966284289
gene1283	P25053	thiamine phosphate synthase	271.840827387393	251.013646612607	348.939571591078	307.231990408922	419.616456686634	349.029271313366
gene1284	O31616	glycine oxidase ThiO	186.863591440874	130.490814559126	751.029950922206	757.890275077794	2183.66785300984	1042.08498899016
gene1285	O31617	thiamine biosynthesis protein ThiS	2.43206957017372	9.82752042982628	3.97351341022098	7.48191258977902	18.9250955630907	17.8606704369093
gene1286	O31618	thiazole synthase	2.88181431806476	2.78847568193524	2.08594233279313	4.35388366720687	15.0258657033646	16.5611862966354
gene1287	O31619	thiamine/molybdopterin biosynthesis ThiF/MoeB-like protein	57.3349850650251	41.8652929349749	45.9347257501052	38.5985822498948	66.839151466182	78.578904533818
gene1288	O31620	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	47.7043588204926	43.2889731795074	29.6950360000744	60.9637939999256	78.6968089555945	97.7596190444055
gene1289	P54616	enoyl-ACP reductase	26.664159487332	38.637784512668	24.4146950541616	27.4254189458384	31.7875605228246	20.0122874771754
gene1290	O31622	hypothetical protein	58.9793898331218	50.5724861668782	24.3459390697547	57.9789149302453	59.3730303280972	42.2530556719028
gene1291	Q08312	spore coat protein Z	1.62366869096874	1.18408330903126	1.5865598484051	0.885658151594901	2.62657725933373	1.79647274066627
gene1292	Q08311	spore coat protein Y	152.463949414679	259.072272585321	33.5995422978074	27.5067637021926	363.304445284248	420.155746715752
gene1293	Q08313	spore coat protein X	54.0661572001816	49.0863327998184	7.63301760029244	9.02592639970756	38.799135689834	52.655936310166
gene1294	-	hypothetical protein	37.7142101652925	28.7359198347075	6.67941353223616	5.47565846776384	30.8822162297346	33.0062877702654
gene1295	-	spore coat protein V	28.655084686574	29.387227313426	13.9249010812821	14.243090918718	32.6999465616216	40.8412454383784
gene1296	O31623	sporulation protein YjcA	34.2790206602104	68.4609753397896	29.1978635419065	30.5532044580935	68.9814049518459	31.9388990481541
gene1297	C0H3Y7	hypothetical protein	20.4514509819872	26.6264730180128	19.1398967283323	18.1973652716677	21.4584322912433	38.3436317087567
gene1298	-	sporulation protein YjcZ	23.4659481644595	15.2018838355405	18.9284076313161	19.2997123686839	33.0539427400515	17.5291292599485
gene1299	O31625	sporulation-specific transcription factor SpoVIF	23.9014408883816	56.7137691116184	48.1051547771347	53.4529472228653	65.0258833605306	58.7109846394694
gene1300	O31626	hypothetical protein	11.256031183186	8.36617081681403	60.1427881382455	34.8823278617545	16.8326778596969	13.5586561403031
gene1301	C0H3Y9	hypothetical protein	101.804287895345	111.756068104655	137.388123276399	322.263500723601	148.42819564394	149.64224435606
gene1302	O31628	GNAT family N-acetyltransferase	253.182013414258	159.706352585742	157.292054358826	164.899953641174	174.250734777484	118.889661222516
gene1303	O31629	hypothetical protein	16.6088625155495	32.3675954844505	23.9834051631681	27.8567088368319	26.6093243343765	29.7503676656235
gene1304	O31630	hypothetical protein	186.930767416275	128.429108583725	141.975212436059	97.6628755639414	234.506630825871	208.037485174129
gene1305	O31631	cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase	68.0514205506286	112.524003449371	90.3865520442478	72.7270379557522	102.431294951974	188.451161048026
gene1306	O31632	cystathionine beta-lyase MetC	60.7707667061211	101.933933293879	87.4148376515386	101.207408348461	131.705440285405	169.632697714595
gene1307	O31633	RimJ/RimL family protein N-acetyltransferase	149.429251342478	134.664200657522	138.634000681403	122.971595318597	106.456024982399	222.458081017601
gene1308	O31634	hypothetical protein	154.241967178927	108.339828821073	147.231904513263	133.068335486737	173.114530935798	170.218631064202
gene1309	-	hypothetical protein	112.101069059988	83.9370529400117	50.5002233809397	83.1733666190603	124.624761793088	106.963388206912
gene1310	-	tRNA-Val	418.274144327246	298.111513672754	332.867492993358	278.898411006642	413.56149282507	294.47009717493
gene1311	-	site-specific integrase	48.7708618397964	57.6281621602036	33.2161875082544	31.5819424917456	99.0105417766343	74.1867982233657
gene1312	-	phage portal protein	39.0052503810316	47.1149736189684	39.3474499938812	43.1608600061188	53.3559842343919	26.3150277656081
gene1313	-	membrane protein	15.604180268088	17.097871731912	8.19436227910922	11.9988797208908	8.42541708336208	14.7677209166379
gene1314	-	hypothetical protein	9.64207511726367	13.4617128827363	7.79639348100903	6.18929651899097	5.68090112383912	7.96736887616088
gene1315	P23789	transcriptional regulator	18.5402680308025	16.9542619691975	13.2937944980791	7.54142950192091	1.42126520444835	1.18654479555165
gene1316	-	transcriptional regulator	11.6725933672821	19.1229966327179	11.8926342044324	21.0176257955676	2.58108291304059	3.28733708695941
gene1317	-	DNA-binding protein	8.82009223766091	10.6932417623391	16.4279644737389	11.5777775262611	1.21813899536915	2.06072500463085
gene1318	-	phage antirepressor Ant	7.47996287475075	5.61318112524925	11.3918873458326	14.7777546541674	2.04600126314604	2.76664473685396
gene1319	-	hypothetical protein	4.14238971091827	5.42300228908173	20.1891210980748	13.2486729019252	2.23521702680637	3.16240297319363
gene1320	-	hypothetical protein	5.88246853260446	3.62739546739554	29.5107074252881	21.5929845747119	4.7352069145727	5.0976070854273
gene1321	-	hypothetical protein	16.0642490813386	15.2070889186614	41.0944856982506	52.3553483017494	16.0822824183025	17.0905955816975
gene1323	P13484	hypothetical protein	32.6142482655808	69.7127137344191	11.8439516666792	34.3041143333208	59.2389572017841	46.9142507982159
gene1324	-	transcriptional regulator	1983.92152001662	2122.73975798338	799.006964469199	1810.5140455308	1982.13654979493	1467.84270620507
gene1325	-	hypothetical protein	6.75872026380322	9.48612973619677	17.4049566078557	23.9163993921443	11.3589628094547	17.7067971905453
gene1327	-	hypothetical protein	3.97645204238458	6.34882995761542	6.36552248214601	9.42477151785399	5.68090856236239	7.44556343763761
gene1328	-	hypothetical protein	256.430044326374	373.143747673626	163.436976877518	230.237171122482	184.307733941963	186.740058058037
gene1329	-	hypothetical protein	150.505454479885	105.350947520115	71.8692278905446	58.8492901094554	78.355633726782	93.314006273218
gene1330	O34930	transcriptional regulator	85.1573110726703	68.4562789273297	71.7425648848213	51.2177431151787	40.1737539521822	46.4249160478178
gene1331	O34330	hypothetical protein	660.987096571222	777.048393428778	976.97891547265	1154.89429652735	366.96282750577	193.30905449423
gene1332	O34596	hypothetical protein	1144.39255817274	913.445507827259	1432.7361066428	1618.1956753572	535.784968602158	434.337403397842
gene1333	-	IS256 family transposase ISBsu2	1.37680434097595	2.09537765902405	3.02575548157891	4.27766651842109	1.99126846256689	4.08620553743311
gene1334	-	hypothetical protein	10.8587453423849	8.18959065761505	234.028896421891	231.394289578109	69.9758511978248	64.4095928021752
gene1335	P45874	hypothetical protein	8.85076743646774	3.40124056353226	363.683110952621	380.948901047379	74.1944276477759	96.2940583522241
gene1336	-	hypothetical protein	7.10933120256446	6.45458879743554	950.403404134365	1109.59937386564	503.553234899329	253.568909100671
gene1337	-	transcriptional regulator	6.05420423424701	6.38139176575299	347.304380308683	427.864591691317	115.602329127712	95.3646148722884
gene1338	-	hypothetical protein	6.30873110873631	7.32364289126369	428.977492954226	361.042487045774	143.949066834527	92.2767391654729
gene1339	-	hypothetical protein	0.618237894128104	0.825748105871896	2.7620748624642	1.0522031375358	0.652307606625068	0.864166393374932
gene1340	-	hypothetical protein	30.4473938380995	23.3137861619005	62.5790702343362	53.9008017656638	40.5669335279515	28.5806744720485
gene1341	-	hypothetical protein	260.645773264815	247.086676735185	210.496073044013	206.980064955987	456.556208487124	240.035867512876
gene1342	-	hypothetical protein	775.558718664127	490.521455335873	1554.97552651446	946.392743485539	2597.58595696113	3395.50142103887
gene1343	-	hypothetical protein	183.257789017328	157.758150982672	553.886538615858	140.519205384142	459.039891910436	602.844854089564
gene1344	P40738	hypothetical protein	156.46337446023	122.99053153977	352.88744172535	388.19621027465	280.91575853997	897.17670546003
gene1345	O31641	antibiotic biosynthesis monooxygenase	109.437907340969	162.28308065903	454.868744821719	489.379579178281	575.664730331357	1076.41911166864
gene1346	O31636	hypothetical protein	135.974910108174	101.348283891826	456.983133039847	586.820838960153	936.306946484579	950.57491151542
gene1347	O31644	transcriptional regulator	3.58662235642758	6.37722964357241	23.2009642424011	12.3144117575989	14.0911739328806	19.5702360671194
gene1348	O31645	PTS mannose transporter subunit IIBCA	1957.07565699191	1551.36322500809	498.086960534632	785.032523465368	758.218579696228	475.193692303772
gene1349	O31646	mannose-6-phosphate isomerase ManA	3583.89461103401	3137.09793696599	680.730837465311	1664.61727253469	1841.62533433462	1617.60211766538
gene1350	O31647	hypothetical protein	126.958217385823	85.3539886141771	35.8507308187344	54.9778751812656	51.0261566348274	59.4895113651726
gene1351	-	IS256 family transposase ISBsu2	79.8574211183824	67.0231048816176	22.612378370812	30.231277629188	22.7440256399246	35.3085103600754
gene1352	O31648	GNAT family N-acetyltransferase	386.583910902277	736.132267097723	271.004816472797	422.909477527204	195.516071443746	790.642382556254
gene1354	O31650	aminoacyl-tRNA deacylase	6.88728568323381	6.14659431676619	6.25439911436567	4.05084488563433	5.22964833592714	3.84924366407286
gene1355	C0H3Z2	hypothetical protein	323.866992241337	159.007769758663	463.481944778748	242.680735221252	335.07614453957	422.15534546043
gene1357	O31652	protoheme IX farnesyltransferase	3.94978318631843	5.72800081368157	2.20859302029669	2.52544097970332	3.38683884125486	2.25960915874514
gene1358	P11863	spore coat protein	2.81519217641494	2.64854182358506	1.06279692948601	2.54530507051399	4.72931819905983	1.00869380094017
gene1359	O34798	hypothetical protein	190.777514745727	201.240819254273	128.825475919941	58.2225260800587	81.7184269967126	141.910997003287
gene1360	O34554	hypothetical protein	177.789168921169	265.286763078831	100.535764198321	81.4789498016793	123.352214735131	170.764003264869
gene1361	O34438	putative motility protein	56.8878240845948	87.0982819154052	65.3804985374198	60.3090734625802	478.428196801361	476.517395198639
gene1362	O34458	hypothetical protein	38.6535026898765	30.6729813101235	19.7149678770006	39.6959221229994	37.4175002195419	34.2775977804581
gene1363	O35027	hypothetical protein	50.8359012492918	72.0203687507082	76.2968860272931	72.3979719727069	64.9112743767423	48.5777236232577
gene1364	O34960	hypothetical protein	117.385128644127	95.4503833558734	141.625171769475	101.139656230525	107.863094302737	87.7478636972625
gene1365	-	formate dehydrogenase subunit alpha	126.264897426874	80.2468405731263	143.967392044911	105.532165955089	141.726739065498	57.2608289345018
gene1366	O34681	hypothetical protein	70.4752949687138	207.829083031286	137.736893994633	145.282604005367	145.200048470136	129.913681529864
gene1367	O34725	DUF4352 domain-containing protein	12.5947677421981	17.1101022578019	15.3856212665035	13.4939187334965	17.7233641848001	13.0394018151999
gene1368	C0SPC3	ADP-ribose pyrophosphatase	93.3449249838388	68.6281250161612	31.7301581045321	27.0965658954679	26.3698327776079	45.4346132223921
gene1369	O34679	hypothetical protein	11.1203427985027	12.1235792014973	14.8001816294943	15.0541963705057	7.07199868212646	10.3962513178735
gene1370	O34374	cytochrome P450	8.78315260209749	11.0891893979025	15.6526169199728	14.5900470800272	5.90928086045999	13.15707113954
gene1371	O34539	hypothetical protein	10.028536738927	8.27497126107305	12.332176782283	12.924535217717	6.19833064321021	10.7288033567898
gene1372	C0H3Z3	hypothetical protein	1.4706481995025	0.759037800497499	1.99821254211534	1.92825145788466	2.3950922053573	4.6297517946427
gene1373	O34394	uroporphyrinogen-III synthase	7.27310718159782	11.3571528184022	17.7507091732598	12.6139428267402	11.5368326366202	9.90195336337982
gene1374	O34684	iron export ABC transporter permease subunit FetB	6.46680689207351	17.3782571079265	13.9603924856631	22.0885055143369	12.5353324707918	15.8141895292082
gene1375	O34756	phosphate ABC transporter ATP-binding protein	20.6045484073212	20.4588255926788	28.1850326130791	28.2578813869209	18.6957153927189	22.8679486072811
gene1376	O34428	hypothetical protein	1648.81781333175	1701.39187866825	1647.99013575022	1986.17008024978	273.112715224914	555.078886775086
gene1377	-	hypothetical protein	63.569606854164	37.287801145836	40.5993966711253	36.4947653288747	23.5320083792373	24.4231696207627
gene1379	P80861	NADH dehydrogenase	5.34933452804966	4.42164147195034	2.3612992126154	5.9453527873846	1.82563265162627	1.71280734837373
gene1380	O34808	uronate isomerase	7.08926378426902	4.98407021573097	3.09405716598332	6.05314883401668	4.41991947848504	8.84923052151496
gene1381	O34961	MFS transporter	12.1282208962016	9.84549110379836	8.00709861128946	7.47113538871054	15.972265281042	7.76385671895802
gene1382	O34736	hypothetical protein	5.97606537914608	4.59129262085392	7.69654903791424	6.05797296208576	9.85886328018211	3.16903071981789
gene1383	O35045	hypothetical protein	4.24389689513975	3.87194110486025	2.00587672276246	1.89192727723754	4.65881317972731	5.02669882027269
gene1384	O34346	mannonate dehydratase	9.19604967971736	10.7649443202826	4.63716415386134	2.46786584613866	10.0610840463775	10.0098999536225
gene1385	O34896	dioxygenase	1.25257266768188	1.98714133231812	0.560106249346302	0.580917750653698	2.03995765784974	2.72332634215026
gene1386	O34456	hexuronate transporter	0.95016426611777	0.51474973388223	1.29511659281902	1.28458940718098	1.86891019667581	2.74644580332419
gene1387	Q9JMQ1	LacI family transcriptional regulator	1.55044116155231	1.48193083844769	1.27976149078352	0.500234509216475	1.43859168120429	1.74600431879571
gene1388	O34354	altronate oxidoreductase	2.26959670537435	1.29789929462565	1.49483248709478	1.64633751290522	2.56150133237021	2.43394466762979
gene1389	O34673	altronate hydrolase	53.4280947764631	56.5904212235369	37.670829499914	36.516364500086	79.9423526961288	52.8230793038712
